policy_id,gender,living_status,age,safty_rating,high_education_ind
policy_573,M,rent,59,77,TRUE
policy_575,M,rent,76,74,TRUE
policy_575,F,rent,51,69,NA
policy_575,M,dependent,17,72,FALSE
policy_575,M,dependent,17,83,FALSE
policy_575,F,dependent,19,75,FALSE
policy_577,M,own,58,61,FALSE
policy_577,F,own,36,87,TRUE
policy_577,M,dependent,16,73,FALSE
policy_578,F,own,66,88,TRUE
policy_579,M,rent,32,68,TRUE
policy_582,M,own,46,67,FALSE
policy_583,M,rent,37,89,TRUE
policy_584,M,own,37,81,FALSE
policy_584,M,own,47,48,TRUE
policy_584,F,dependent,17,71,FALSE
policy_585,F,rent,36,70,TRUE
policy_586,M,rent,45,50,TRUE
policy_586,F,rent,37,46,TRUE
policy_587,M,rent,49,64,TRUE
policy_587,F,rent,32,47,TRUE
policy_588,F,own,48,59,TRUE
policy_588,F,own,45,80,TRUE
policy_589,F,own,46,88,TRUE
policy_589,F,dependent,17,29,FALSE
policy_589,M,dependent,21,52,TRUE
policy_590,M,own,36,78,TRUE
policy_590,F,dependent,17,66,NA
policy_590,F,dependent,21,80,FALSE
policy_590,M,dependent,18,77,FALSE
policy_590,M,dependent,17,77,FALSE
policy_593,F,own,72,90,FALSE
policy_593,F,dependent,17,68,FALSE
policy_593,M,dependent,18,81,FALSE
policy_593,M,dependent,18,75,FALSE
policy_593,M,dependent,17,66,FALSE
policy_597,M,rent,47,56,TRUE
policy_597,F,dependent,18,70,FALSE
policy_597,F,dependent,18,78,FALSE
policy_598,F,own,76,68,TRUE
policy_599,F,rent,52,76,TRUE
policy_599,F,dependent,18,67,FALSE
policy_600,F,own,51,66,TRUE
policy_600,F,own,57,67,TRUE
policy_600,M,dependent,19,68,FALSE
policy_601,M,own,57,56,TRUE
policy_602,M,own,41,90,TRUE
policy_602,F,own,64,31,TRUE
policy_602,F,dependent,17,63,FALSE
policy_602,F,dependent,18,55,FALSE
policy_603,M,own,48,73,TRUE
policy_603,F,own,59,87,TRUE
policy_603,M,dependent,19,54,FALSE
policy_606,F,own,32,27,TRUE
policy_606,F,own,61,86,FALSE
policy_606,F,dependent,21,2,FALSE
policy_606,M,dependent,17,63,FALSE
policy_606,F,dependent,17,72,FALSE
policy_607,M,rent,47,74,TRUE
policy_609,F,rent,56,58,TRUE
policy_609,M,rent,61,70,FALSE
policy_609,M,dependent,17,36,FALSE
policy_609,M,dependent,19,53,FALSE
policy_610,M,rent,35,44,FALSE
policy_610,M,rent,38,64,TRUE
policy_610,M,dependent,18,77,FALSE
policy_610,M,dependent,18,42,FALSE
policy_611,M,own,39,66,TRUE
policy_611,F,own,52,54,FALSE
policy_614,M,rent,50,79,TRUE
policy_614,M,rent,61,71,TRUE
policy_614,F,dependent,17,62,FALSE
policy_618,F,own,61,69,FALSE
policy_619,M,rent,62,77,TRUE
policy_620,M,own,73,57,TRUE
policy_620,F,dependent,17,53,FALSE
policy_620,M,dependent,18,62,FALSE
policy_621,M,own,45,93,TRUE
policy_621,F,own,63,74,TRUE
policy_623,M,rent,32,75,FALSE
policy_623,F,rent,51,79,FALSE
policy_623,M,dependent,19,55,FALSE
policy_623,M,dependent,18,64,FALSE
policy_625,F,own,57,73,TRUE
policy_625,F,dependent,18,80,FALSE
policy_625,F,dependent,20,47,FALSE
policy_626,M,rent,40,63,FALSE
policy_627,M,rent,43,72,TRUE
policy_628,M,rent,50,70,TRUE
policy_628,F,rent,40,83,FALSE
policy_628,F,dependent,23,81,TRUE
policy_628,M,dependent,23,55,FALSE
policy_628,F,dependent,20,75,FALSE
policy_630,M,rent,41,67,FALSE
policy_630,F,dependent,17,36,FALSE
policy_630,M,dependent,17,66,FALSE
policy_630,M,dependent,16,76,FALSE
policy_630,F,dependent,18,65,FALSE
policy_631,M,own,56,70,TRUE
policy_631,F,own,46,87,TRUE
policy_631,F,dependent,18,62,FALSE
policy_634,M,dependent,17,77,FALSE
policy_635,M,rent,30,67,TRUE
policy_638,F,rent,54,86,TRUE
policy_638,F,rent,52,86,TRUE
policy_640,F,own,44,46,TRUE
policy_640,F,dependent,17,69,FALSE
policy_641,F,own,52,86,TRUE
policy_641,M,own,61,78,TRUE
policy_641,F,dependent,17,71,FALSE
policy_643,M,own,46,62,TRUE
policy_647,M,own,63,91,TRUE
policy_647,F,dependent,18,68,FALSE
policy_650,F,own,54,81,TRUE
policy_656,M,own,46,85,TRUE
policy_656,M,dependent,18,86,FALSE
policy_656,M,dependent,17,58,FALSE
policy_656,F,dependent,17,78,FALSE
policy_656,M,dependent,19,31,FALSE
policy_659,M,own,46,89,FALSE
policy_660,F,own,59,81,TRUE
policy_660,F,own,44,94,TRUE
policy_661,M,rent,53,77,FALSE
policy_662,M,own,56,70,FALSE
policy_662,F,dependent,18,77,FALSE
policy_662,M,dependent,18,59,FALSE
policy_663,M,rent,83,77,TRUE
policy_663,M,rent,45,79,FALSE
policy_665,F,rent,49,72,TRUE
policy_665,F,rent,50,86,FALSE
policy_667,F,rent,42,66,TRUE
policy_668,M,own,61,85,TRUE
policy_670,M,rent,48,84,TRUE
policy_670,F,rent,35,79,TRUE
policy_672,M,rent,58,73,TRUE
policy_672,F,rent,60,90,FALSE
policy_675,F,own,52,85,TRUE
policy_676,F,own,34,50,FALSE
policy_679,M,own,43,53,TRUE
policy_680,M,dependent,18,69,FALSE
policy_681,F,own,61,82,TRUE
policy_682,M,own,42,53,TRUE
policy_685,F,rent,39,49,TRUE
policy_686,M,own,41,72,TRUE
policy_686,F,own,51,79,TRUE
policy_689,M,own,29,87,TRUE
policy_689,F,own,63,56,TRUE
policy_689,M,dependent,17,84,FALSE
policy_692,M,own,42,35,TRUE
policy_692,F,own,40,84,FALSE
policy_692,M,dependent,20,45,FALSE
policy_693,F,own,54,81,TRUE
policy_693,F,own,40,75,FALSE
policy_693,F,dependent,17,69,FALSE
policy_695,M,own,40,56,TRUE
policy_695,F,dependent,17,53,FALSE
policy_695,M,dependent,19,78,FALSE
policy_698,M,rent,71,56,FALSE
policy_698,F,rent,62,78,TRUE
policy_700,M,rent,53,82,TRUE
policy_700,M,rent,49,25,FALSE
policy_702,F,dependent,19,60,FALSE
policy_704,F,own,58,63,TRUE
policy_704,F,own,54,92,FALSE
policy_707,M,rent,75,89,TRUE
policy_707,M,rent,59,64,FALSE
policy_708,M,rent,56,81,TRUE
policy_709,F,rent,28,68,TRUE
policy_709,M,dependent,17,54,NA
policy_709,M,dependent,18,67,FALSE
policy_709,F,dependent,19,45,FALSE
policy_709,F,dependent,20,62,FALSE
policy_710,M,rent,52,80,FALSE
policy_711,F,own,72,91,FALSE
policy_711,F,own,35,80,TRUE
policy_711,F,dependent,17,50,FALSE
policy_713,M,rent,53,79,TRUE
policy_713,F,rent,37,79,TRUE
policy_713,F,dependent,17,50,FALSE
policy_713,M,dependent,18,88,FALSE
policy_713,M,dependent,16,65,FALSE
policy_715,M,own,60,83,TRUE
policy_716,F,own,35,77,TRUE
policy_716,F,own,46,86,FALSE
policy_716,F,dependent,18,77,FALSE
policy_718,M,own,40,85,FALSE
policy_719,F,own,47,92,TRUE
policy_719,M,dependent,17,84,FALSE
policy_719,F,dependent,17,84,FALSE
policy_720,M,rent,31,36,TRUE
policy_721,M,rent,53,44,FALSE
policy_721,M,dependent,16,33,FALSE
policy_721,M,dependent,19,60,FALSE
policy_722,F,own,55,81,TRUE
policy_722,M,dependent,16,82,FALSE
policy_722,M,dependent,18,70,FALSE
policy_722,F,dependent,17,52,FALSE
policy_722,F,dependent,17,56,FALSE
policy_723,M,rent,56,91,FALSE
policy_725,M,rent,71,79,NA
policy_725,M,rent,51,14,FALSE
policy_725,F,dependent,17,77,FALSE
policy_726,F,own,54,85,TRUE
policy_726,F,own,58,69,FALSE
policy_727,F,own,53,87,FALSE
policy_727,F,own,60,64,TRUE
policy_728,M,own,51,82,TRUE
policy_728,F,own,55,94,TRUE
policy_728,M,dependent,18,42,FALSE
policy_728,M,dependent,17,80,FALSE
policy_731,M,rent,36,97,FALSE
policy_731,M,rent,61,68,FALSE
policy_731,M,dependent,21,79,TRUE
policy_731,F,dependent,16,23,FALSE
policy_732,M,rent,50,63,FALSE
policy_732,M,rent,41,54,FALSE
policy_734,F,own,37,68,FALSE
policy_734,F,dependent,22,87,TRUE
policy_734,M,dependent,20,80,FALSE
policy_735,M,rent,39,90,TRUE
policy_735,F,dependent,16,60,FALSE
policy_737,M,rent,41,49,TRUE
policy_738,M,own,29,72,TRUE
policy_738,F,own,44,90,FALSE
policy_738,M,dependent,21,80,TRUE
policy_738,M,dependent,17,35,FALSE
policy_738,F,dependent,18,61,FALSE
policy_740,M,rent,33,88,FALSE
policy_741,F,own,55,85,TRUE
policy_741,M,own,49,70,TRUE
policy_743,F,own,63,87,TRUE
policy_744,M,rent,56,72,FALSE
policy_746,M,rent,58,83,FALSE
policy_747,F,rent,32,41,TRUE
policy_747,F,rent,60,85,FALSE
policy_748,F,rent,43,63,FALSE
policy_748,F,rent,40,64,TRUE
policy_748,F,dependent,20,60,FALSE
policy_749,M,dependent,16,83,FALSE
policy_750,M,own,63,100,TRUE
policy_751,M,own,60,60,TRUE
policy_753,M,rent,70,78,FALSE
policy_754,F,own,40,84,TRUE
policy_754,M,dependent,20,66,FALSE
policy_755,F,own,38,55,TRUE
policy_755,F,own,36,85,TRUE
policy_758,F,rent,47,62,TRUE
policy_758,F,rent,39,73,TRUE
policy_758,M,dependent,18,76,FALSE
policy_760,M,rent,64,89,TRUE
policy_765,M,own,54,77,FALSE
policy_766,F,own,54,83,FALSE
policy_767,M,own,38,62,TRUE
policy_768,M,rent,62,76,FALSE
policy_768,F,rent,61,83,TRUE
policy_769,M,own,45,74,TRUE
policy_769,F,own,36,53,TRUE
policy_772,M,rent,71,97,FALSE
policy_772,F,dependent,17,65,FALSE
policy_772,M,dependent,19,40,FALSE
policy_772,M,dependent,20,58,FALSE
policy_772,M,dependent,20,67,FALSE
policy_774,F,rent,62,73,TRUE
policy_775,M,own,54,48,TRUE
policy_775,F,dependent,18,41,FALSE
policy_776,M,own,61,65,TRUE
policy_776,F,own,63,85,FALSE
policy_776,F,dependent,18,67,FALSE
policy_776,F,dependent,18,68,FALSE
policy_776,F,dependent,18,82,FALSE
policy_776,F,dependent,18,68,FALSE
policy_778,F,rent,67,96,FALSE
policy_778,F,rent,75,83,TRUE
policy_779,M,own,76,77,FALSE
policy_781,F,rent,59,68,TRUE
policy_782,M,dependent,18,53,FALSE
policy_784,M,own,50,76,TRUE
policy_784,F,own,54,62,TRUE
policy_784,F,dependent,17,84,FALSE
policy_786,M,rent,34,79,TRUE
policy_786,F,rent,47,65,TRUE
policy_787,F,rent,49,94,TRUE
policy_787,M,dependent,17,55,FALSE
policy_787,M,dependent,20,30,FALSE
policy_788,M,rent,54,84,TRUE
policy_788,F,dependent,19,66,NA
policy_788,F,dependent,16,84,FALSE
policy_788,M,dependent,17,65,FALSE
policy_788,F,dependent,16,84,FALSE
policy_788,M,dependent,16,61,FALSE
policy_789,M,own,57,71,FALSE
policy_789,F,own,31,61,FALSE
policy_789,M,dependent,20,62,FALSE
policy_790,M,rent,55,54,TRUE
policy_790,F,rent,46,75,TRUE
policy_790,M,dependent,23,26,FALSE
policy_793,F,rent,41,90,FALSE
policy_794,M,own,31,73,TRUE
policy_796,M,own,32,73,FALSE
policy_796,F,own,50,87,TRUE
policy_796,M,dependent,18,66,FALSE
policy_796,F,dependent,17,63,FALSE
policy_796,F,dependent,19,72,FALSE
policy_800,M,own,53,91,TRUE
policy_800,M,dependent,21,66,TRUE
policy_802,F,rent,57,69,FALSE
policy_804,M,rent,49,60,FALSE
policy_805,F,own,34,72,TRUE
policy_806,F,own,39,76,TRUE
policy_808,F,rent,49,69,FALSE
policy_810,M,own,48,48,FALSE
policy_811,M,own,38,89,TRUE
policy_811,F,own,50,65,FALSE
policy_812,M,own,39,55,TRUE
policy_812,M,own,39,56,TRUE
policy_812,M,dependent,18,59,FALSE
policy_814,M,own,38,98,FALSE
policy_814,F,own,65,75,FALSE
policy_814,F,dependent,21,37,FALSE
policy_815,F,rent,53,89,FALSE
policy_815,F,rent,44,86,TRUE
policy_815,F,dependent,18,13,FALSE
policy_818,F,rent,41,62,FALSE
policy_818,F,rent,64,60,TRUE
policy_819,M,rent,58,93,TRUE
policy_819,F,dependent,18,50,FALSE
policy_819,M,dependent,19,15,FALSE
policy_820,M,own,56,75,TRUE
policy_820,M,own,49,58,TRUE
policy_820,F,dependent,18,67,FALSE
policy_821,M,own,48,59,TRUE
policy_821,M,own,33,73,FALSE
policy_821,M,dependent,17,63,FALSE
policy_822,F,dependent,18,72,FALSE
policy_823,F,rent,64,77,FALSE
policy_825,F,own,52,68,TRUE
policy_825,F,dependent,19,74,FALSE
policy_826,F,own,54,99,FALSE
policy_826,F,own,57,92,TRUE
policy_827,M,rent,47,70,FALSE
policy_831,M,rent,59,52,TRUE
policy_831,F,rent,48,92,FALSE
policy_831,M,dependent,18,40,FALSE
policy_831,F,dependent,19,78,FALSE
policy_831,F,dependent,18,47,FALSE
policy_831,M,dependent,17,70,FALSE
policy_832,F,rent,64,82,TRUE
policy_833,M,own,53,58,TRUE
policy_833,F,own,61,78,TRUE
policy_833,F,dependent,18,57,FALSE
policy_834,M,own,49,88,TRUE
policy_834,M,own,56,76,FALSE
policy_834,F,dependent,18,39,FALSE
policy_835,F,own,55,94,TRUE
policy_835,F,own,45,73,TRUE
policy_835,M,dependent,16,63,FALSE
policy_835,M,dependent,21,64,FALSE
policy_835,M,dependent,19,75,FALSE
policy_838,M,dependent,17,56,FALSE
policy_844,M,own,48,84,FALSE
policy_845,F,rent,52,81,FALSE
policy_846,M,own,52,95,TRUE
policy_846,M,dependent,18,68,FALSE
policy_847,M,own,61,77,TRUE
policy_847,M,own,61,88,FALSE
policy_847,F,dependent,17,64,FALSE
policy_851,F,own,58,61,FALSE
policy_851,M,own,70,71,TRUE
policy_852,F,rent,46,73,FALSE
policy_853,F,own,72,79,TRUE
policy_859,M,own,33,71,TRUE
policy_860,M,rent,36,64,TRUE
policy_860,F,rent,36,90,FALSE
policy_860,M,dependent,16,42,FALSE
policy_860,M,dependent,17,51,FALSE
policy_860,M,dependent,19,59,FALSE
policy_861,M,own,50,77,TRUE
policy_861,F,own,55,90,TRUE
policy_861,F,dependent,17,61,FALSE
policy_861,F,dependent,18,71,FALSE
policy_861,M,dependent,18,43,FALSE
policy_862,F,rent,71,60,TRUE
policy_862,F,rent,45,88,FALSE
policy_862,F,dependent,17,74,FALSE
policy_863,M,rent,73,73,TRUE
policy_863,F,rent,36,84,TRUE
policy_866,M,rent,34,62,FALSE
policy_866,F,dependent,17,81,FALSE
policy_867,M,rent,44,95,FALSE
policy_867,F,rent,51,70,TRUE
policy_871,F,rent,45,88,TRUE
policy_871,F,dependent,19,54,FALSE
policy_872,M,own,46,72,TRUE
policy_872,M,dependent,17,84,FALSE
policy_872,M,dependent,17,54,FALSE
policy_874,M,rent,33,70,TRUE
policy_874,F,dependent,21,59,TRUE
policy_874,F,dependent,20,67,FALSE
policy_875,F,rent,32,62,TRUE
policy_876,M,rent,54,81,FALSE
policy_876,F,rent,63,74,TRUE
policy_876,M,dependent,20,72,FALSE
policy_877,M,rent,46,70,TRUE
policy_877,F,rent,52,78,TRUE
policy_878,M,own,49,86,TRUE
policy_878,F,own,59,44,TRUE
policy_878,F,dependent,19,52,FALSE
policy_878,M,dependent,16,58,FALSE
policy_880,M,own,33,68,TRUE
policy_880,F,own,32,53,TRUE
policy_880,M,dependent,18,70,FALSE
policy_881,F,rent,39,53,TRUE
policy_883,F,own,42,77,FALSE
policy_883,M,dependent,17,54,FALSE
policy_883,F,dependent,18,58,FALSE
policy_884,F,rent,36,57,TRUE
policy_884,F,rent,45,49,FALSE
policy_885,M,rent,40,43,TRUE
policy_885,F,dependent,17,70,FALSE
policy_886,M,own,68,84,TRUE
policy_887,M,own,63,76,TRUE
policy_887,M,own,54,66,FALSE
policy_887,M,dependent,21,69,FALSE
policy_888,F,rent,37,73,TRUE
policy_888,M,rent,63,88,FALSE
policy_889,M,own,64,88,FALSE
policy_889,M,own,61,63,TRUE
policy_890,M,rent,45,78,TRUE
policy_890,F,rent,37,87,FALSE
policy_892,M,own,38,89,TRUE
policy_893,M,own,47,70,FALSE
policy_893,F,dependent,17,66,FALSE
policy_893,F,dependent,19,72,FALSE
policy_894,M,rent,32,73,TRUE
policy_894,F,rent,57,70,TRUE
policy_894,M,dependent,16,80,FALSE
policy_895,M,own,45,94,FALSE
policy_896,F,rent,51,78,TRUE
policy_897,M,rent,54,96,TRUE
policy_897,F,rent,39,91,TRUE
policy_898,M,own,45,64,FALSE
policy_898,M,own,55,50,FALSE
policy_899,F,own,33,74,TRUE
policy_899,M,own,46,57,TRUE
policy_900,F,own,43,73,TRUE
policy_900,F,dependent,18,81,FALSE
policy_900,F,dependent,17,72,FALSE
policy_903,M,own,58,95,FALSE
policy_903,F,dependent,16,38,FALSE
policy_903,F,dependent,18,69,FALSE
policy_905,M,rent,39,66,TRUE
policy_905,F,rent,61,84,FALSE
policy_906,M,rent,53,53,TRUE
policy_906,F,dependent,17,53,FALSE
policy_907,F,rent,33,55,TRUE
policy_908,F,rent,40,87,TRUE
policy_908,M,rent,29,69,TRUE
policy_908,M,dependent,19,70,FALSE
policy_909,M,rent,59,85,FALSE
policy_911,M,own,57,88,TRUE
policy_913,M,own,39,81,FALSE
policy_913,M,own,40,57,TRUE
policy_914,F,rent,68,86,FALSE
policy_915,M,own,37,84,FALSE
policy_915,M,dependent,17,70,FALSE
policy_915,F,dependent,18,48,FALSE
policy_917,M,rent,61,74,TRUE
policy_917,F,rent,54,74,TRUE
policy_917,F,dependent,20,13,FALSE
policy_921,M,rent,62,60,TRUE
policy_924,M,rent,57,54,TRUE
policy_927,M,own,44,82,TRUE
policy_927,M,dependent,18,64,FALSE
policy_927,M,dependent,17,55,FALSE
policy_927,M,dependent,17,74,FALSE
policy_928,M,own,55,NA,FALSE
policy_928,M,own,46,71,FALSE
policy_929,M,own,38,49,FALSE
policy_929,F,own,55,89,FALSE
policy_929,F,dependent,17,40,FALSE
policy_930,M,own,52,87,TRUE
policy_930,F,own,43,94,TRUE
policy_930,M,dependent,19,67,FALSE
policy_930,M,dependent,17,48,FALSE
policy_930,M,dependent,17,21,FALSE
policy_931,M,rent,65,86,FALSE
policy_931,M,dependent,18,41,FALSE
policy_931,F,dependent,18,67,FALSE
policy_931,F,dependent,20,77,FALSE
policy_932,M,rent,51,82,TRUE
policy_932,F,rent,54,75,TRUE
policy_934,M,own,51,51,TRUE
policy_934,M,own,53,72,FALSE
policy_934,M,dependent,22,72,FALSE
policy_935,F,own,46,61,TRUE
policy_936,F,rent,53,86,FALSE
policy_937,F,own,61,86,TRUE
policy_938,M,own,62,79,TRUE
policy_938,M,dependent,17,77,FALSE
policy_938,M,dependent,17,73,FALSE
policy_939,F,own,41,94,FALSE
policy_939,F,dependent,20,40,FALSE
policy_939,F,dependent,17,75,FALSE
policy_940,M,own,43,58,FALSE
policy_940,M,own,44,80,FALSE
policy_940,F,dependent,19,52,FALSE
policy_941,F,rent,64,80,FALSE
policy_941,M,rent,58,56,FALSE
policy_941,F,dependent,19,34,FALSE
policy_942,M,own,67,88,FALSE
policy_942,F,own,64,71,NA
policy_942,M,dependent,20,74,FALSE
policy_943,F,own,58,82,TRUE
policy_944,M,own,40,96,TRUE
policy_944,M,own,58,83,TRUE
policy_946,M,own,55,94,TRUE
policy_946,F,dependent,17,58,FALSE
policy_947,M,rent,64,76,TRUE
policy_949,F,own,60,79,TRUE
policy_949,M,own,40,55,TRUE
policy_950,M,rent,63,83,FALSE
policy_950,M,rent,50,93,FALSE
policy_951,M,own,46,69,TRUE
policy_951,F,own,74,94,TRUE
policy_951,M,dependent,17,48,FALSE
policy_952,F,own,63,57,TRUE
policy_952,F,own,34,65,TRUE
policy_952,F,dependent,16,62,FALSE
policy_954,F,own,39,29,FALSE
policy_954,F,dependent,23,68,FALSE
policy_954,F,dependent,21,59,TRUE
policy_955,M,own,66,79,TRUE
policy_955,M,own,47,92,FALSE
policy_956,F,rent,39,31,TRUE
policy_959,F,own,35,75,TRUE
policy_960,F,own,57,74,TRUE
policy_960,F,dependent,16,62,FALSE
policy_960,F,dependent,17,75,FALSE
policy_961,M,rent,55,75,TRUE
policy_961,M,rent,37,72,FALSE
policy_962,M,own,62,85,TRUE
policy_962,F,own,53,85,TRUE
policy_962,M,dependent,17,59,FALSE
policy_964,F,rent,49,75,TRUE
policy_965,F,rent,48,77,FALSE
policy_965,F,rent,60,51,FALSE
policy_967,M,rent,29,81,TRUE
policy_968,M,own,66,70,TRUE
policy_971,M,rent,60,87,TRUE
policy_972,F,rent,54,45,TRUE
policy_973,F,own,42,80,FALSE
policy_973,F,dependent,18,71,FALSE
policy_973,M,dependent,17,63,FALSE
policy_977,M,own,55,74,FALSE
policy_978,F,own,76,88,FALSE
policy_978,F,dependent,17,78,FALSE
policy_978,F,dependent,20,60,FALSE
policy_979,F,own,57,60,FALSE
policy_979,F,own,37,74,FALSE
policy_979,F,dependent,16,74,FALSE
policy_979,M,dependent,19,45,FALSE
policy_979,M,dependent,18,63,FALSE
policy_981,M,own,42,74,FALSE
policy_981,F,own,40,53,FALSE
policy_981,F,dependent,18,76,FALSE
policy_981,M,dependent,17,45,FALSE
policy_982,M,own,41,86,FALSE
policy_982,F,dependent,22,78,TRUE
policy_983,M,rent,49,79,TRUE
policy_983,F,dependent,17,85,FALSE
policy_984,M,rent,59,86,TRUE
policy_984,F,rent,50,89,TRUE
policy_990,M,rent,68,78,FALSE
policy_991,F,own,56,68,FALSE
policy_991,F,own,55,80,NA
policy_991,F,dependent,21,65,TRUE
policy_991,M,dependent,17,43,FALSE
policy_991,M,dependent,17,71,FALSE
policy_992,M,own,48,42,FALSE
policy_992,F,dependent,18,78,FALSE
policy_992,M,dependent,19,55,FALSE
policy_993,M,rent,40,76,TRUE
policy_993,M,rent,51,95,TRUE
policy_994,F,rent,56,59,TRUE
policy_995,M,rent,35,91,TRUE
policy_995,F,dependent,17,58,NA
policy_997,M,rent,80,71,TRUE
policy_997,F,rent,86,82,FALSE
policy_997,F,dependent,16,88,FALSE
policy_999,M,rent,68,46,FALSE
policy_999,F,rent,41,75,TRUE
policy_999,F,dependent,20,90,FALSE
policy_1000,M,rent,35,50,TRUE
policy_1002,M,rent,49,83,TRUE
policy_1002,F,rent,54,63,FALSE
policy_1003,M,own,62,80,FALSE
policy_1003,F,dependent,17,54,FALSE
policy_1003,M,dependent,17,80,FALSE
policy_1006,F,own,60,70,TRUE
policy_1006,F,own,74,53,TRUE
policy_1006,M,dependent,17,85,FALSE
policy_1006,F,dependent,18,67,FALSE
policy_1006,F,dependent,16,35,FALSE
policy_1006,M,dependent,19,86,FALSE
policy_1007,F,rent,50,31,TRUE
policy_1007,F,rent,34,57,FALSE
policy_1007,M,dependent,18,80,FALSE
policy_1009,M,rent,32,89,FALSE
policy_1010,M,rent,73,67,FALSE
policy_1011,M,own,41,72,TRUE
policy_1011,M,dependent,20,73,FALSE
policy_1012,M,rent,45,71,TRUE
policy_1013,M,dependent,19,89,FALSE
policy_1015,M,own,42,46,TRUE
policy_1016,M,rent,57,85,TRUE
policy_1016,F,rent,65,72,TRUE
policy_1017,M,rent,48,80,FALSE
policy_1017,F,rent,65,91,TRUE
policy_1018,M,own,42,94,TRUE
policy_1018,F,own,36,64,TRUE
policy_1018,F,dependent,17,52,FALSE
policy_1019,M,rent,55,78,FALSE
policy_1019,F,dependent,16,70,FALSE
policy_1019,F,dependent,16,53,FALSE
policy_1019,M,dependent,17,77,FALSE
policy_1020,M,rent,68,77,FALSE
policy_1020,M,dependent,20,70,FALSE
policy_1022,M,dependent,19,54,FALSE
policy_1023,M,rent,49,60,TRUE
policy_1023,F,rent,36,26,FALSE
policy_1023,M,dependent,20,60,FALSE
policy_1023,F,dependent,18,71,FALSE
policy_1024,M,own,51,72,TRUE
policy_1025,F,own,32,79,TRUE
policy_1026,M,own,39,93,FALSE
policy_1026,F,dependent,18,70,FALSE
policy_1026,M,dependent,19,67,FALSE
policy_1030,M,rent,62,49,FALSE
policy_1030,F,rent,55,89,TRUE
policy_1030,M,dependent,17,54,FALSE
policy_1032,M,own,46,35,TRUE
policy_1033,M,rent,40,94,TRUE
policy_1033,F,rent,73,76,TRUE
policy_1035,M,rent,36,65,FALSE
policy_1035,F,dependent,18,50,FALSE
policy_1036,F,own,47,88,TRUE
policy_1036,F,own,42,79,TRUE
policy_1038,F,rent,71,49,TRUE
policy_1040,M,rent,37,87,FALSE
policy_1043,M,rent,70,64,TRUE
policy_1043,F,dependent,21,86,FALSE
policy_1044,M,rent,51,63,FALSE
policy_1044,F,dependent,18,83,FALSE
policy_1045,F,own,50,86,TRUE
policy_1045,M,own,59,88,FALSE
policy_1045,M,dependent,17,90,FALSE
policy_1045,M,dependent,17,71,FALSE
policy_1045,M,dependent,16,45,FALSE
policy_1045,M,dependent,17,72,FALSE
policy_1046,F,own,52,90,TRUE
policy_1046,M,own,48,76,TRUE
policy_1046,F,dependent,17,60,FALSE
policy_1046,M,dependent,18,74,FALSE
policy_1049,M,own,48,75,FALSE
policy_1049,M,own,79,67,TRUE
policy_1050,M,own,67,60,TRUE
policy_1050,F,own,48,68,TRUE
policy_1053,F,dependent,17,59,FALSE
policy_1054,M,rent,39,87,TRUE
policy_1054,F,rent,66,81,NA
policy_1054,M,dependent,16,78,FALSE
policy_1055,M,own,60,83,TRUE
policy_1055,F,own,56,85,TRUE
policy_1059,M,own,46,68,FALSE
policy_1061,M,rent,48,64,FALSE
policy_1061,M,rent,44,88,FALSE
policy_1064,M,own,45,86,TRUE
policy_1067,F,own,48,71,TRUE
policy_1067,M,own,37,89,TRUE
policy_1067,M,dependent,21,35,FALSE
policy_1067,F,dependent,20,8,FALSE
policy_1067,F,dependent,16,45,FALSE
policy_1069,F,own,80,49,TRUE
policy_1069,F,dependent,18,77,FALSE
policy_1069,M,dependent,16,69,FALSE
policy_1072,F,rent,50,91,FALSE
policy_1073,M,own,38,56,FALSE
policy_1073,F,own,28,73,TRUE
policy_1074,F,own,29,89,TRUE
policy_1076,F,own,49,42,TRUE
policy_1078,M,own,46,66,FALSE
policy_1078,F,own,61,77,FALSE
policy_1079,F,rent,57,79,TRUE
policy_1081,M,rent,37,87,TRUE
policy_1081,M,rent,44,64,TRUE
policy_1081,F,dependent,19,69,FALSE
policy_1082,F,own,36,75,FALSE
policy_1085,F,own,69,73,FALSE
policy_1086,F,own,39,54,TRUE
policy_1086,M,dependent,18,66,FALSE
policy_1088,M,own,58,47,TRUE
policy_1088,F,dependent,18,80,FALSE
policy_1088,F,dependent,19,76,FALSE
policy_1088,M,dependent,18,68,FALSE
policy_1088,M,dependent,20,56,FALSE
policy_1089,F,rent,59,10,TRUE
policy_1089,F,rent,56,62,TRUE
policy_1089,F,dependent,17,65,FALSE
policy_1090,M,rent,45,37,FALSE
policy_1091,M,rent,46,92,TRUE
policy_1091,F,rent,52,60,FALSE
policy_1092,M,own,66,74,TRUE
policy_1093,M,rent,55,88,TRUE
policy_1094,F,own,68,75,FALSE
policy_1097,M,rent,52,68,TRUE
policy_1098,F,rent,49,61,TRUE
policy_1098,M,rent,46,88,TRUE
policy_1098,F,dependent,18,30,FALSE
