"convert_ind","discount","Home_policy_ind","quoted_amt","credit_score","number_drivers","num_loaned_veh","num_owned_veh","num_leased_veh","total_number_veh","Carrier1","Carrier2","Carrier3","Carrier4","Carrier5","Carrier6","Carrier7","Carrier8","Package_high","Package_medium","Package_low","Catzone1","Catzone2","Catzone3","Catzone4","Catzone5","Parking_home","Parking_garage","Parking_street","mean_gender","act_num_drivers","num_liv_own","num_liv_dep","num_liv_rent","mean_age","mean_safe","mean_edu","act_num_leased_veh","act_num_loaned_veh","act_num_owned_veh","act_num_veh","mean_car_age","cv_index"
1,0,0,801,781,1,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,51,60,1,1,1,1,3,5.33333333333333,1
1,0,0,3114,,2,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,2,0,0,2,43,64,1,0,1,1,2,6.5,1
1,0,0,1084,774,2,2,2,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,2,1,1,0,42,63.5,0,2,0,3,5,5.8,1
1,1,1,4071,674,2,2,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,0,0,52.5,75.5,1,1,1,3,5,3.8,1
1,1,1,1153,731,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,57,65,1,1,2,2,5,6.4,1
1,0,0,6047,538,1,2,3,2,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,36,94,0,1,1,3,5,3.8,1
1,1,1,3964,675,2,3,3,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,0,40,57,1,0,3,1,4,4.75,1
1,0,0,3919,653,2,2,1,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,0,0,39.5,72.5,1,0,1,1,2,4,1
1,0,0,40199,584,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.666666666666667,3,1,2,0,29.3333333333333,67.3333333333333,0.333333333333333,0,3,3,6,5.5,1
1,0,0,3481,609,4,0,2,1,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5,4,0,2,2,37.75,72,0,0,1,2,3,3,1
1,1,0,3466,630,1,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,51,89,1,0,2,2,4,5.25,1
1,0,0,3140,678,3,2,2,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.333333333333333,3,1,2,0,28,73.6666666666667,0.333333333333333,2,1,1,4,6.25,1
1,0,0,1312,778,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,68,77,1,0,3,2,5,5.6,1
1,0,0,3730,674,2,0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,0,48.5,79.5,0.5,0,1,1,2,6,1
1,1,1,5010,633,2,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,54,84.5,1,0,1,1,2,2.5,1
1,0,0,1403,745,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.5,2,2,0,0,60.5,83.5,1,0,1,2,3,3.33333333333333,1
1,0,0,3998,559,3,2,3,1,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,1,22.3333333333333,68,0.333333333333333,0,3,2,5,4.6,1
1,1,1,1571,791,1,2,2,1,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,53,79,0,0,2,1,3,7.33333333333333,1
1,0,0,5377,704,3,2,3,0,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.666666666666667,3,2,1,0,47,86.3333333333333,0.333333333333333,1,2,1,4,4.75,1
1,0,0,3110,704,3,2,2,0,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333333333,3,2,1,0,42.6666666666667,78.6666666666667,0.333333333333333,1,1,1,3,7.33333333333333,1
1,1,1,5116,693,1,2,2,0,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,19,19,0,1,2,1,4,4.75,1
1,1,1,2036,684,3,0,3,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.666666666666667,3,2,1,0,37.6666666666667,80.3333333333333,0.333333333333333,0,1,1,2,5,1
1,0,0,1521,844,3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.666666666666667,3,2,1,0,30.3333333333333,57,0.333333333333333,2,1,3,6,5.16666666666667,1
1,0,0,19499,535,3,2,1,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.666666666666667,3,1,2,0,30.3333333333333,61,0.333333333333333,0,1,2,3,4.66666666666667,1
1,0,0,7680,528,2,1,2,1,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,38.5,78,1,1,1,2,4,3.25,1
1,0,0,5504,644,2,2,3,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.5,2,0,0,2,44.5,85.5,0,1,1,3,5,4,1
1,0,0,3159,655,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,43,66,1,0,1,2,3,4,1
1,1,1,2319,634,1,2,2,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,61,81,0,0,1,1,2,5,1
1,0,0,3972,702,2,0,2,1,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.5,2,2,0,0,58.5,74.5,0.5,0,1,1,2,3.5,1
1,0,0,5006,625,5,3,2,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.6,5,1,4,0,21,71,0.2,1,0,2,3,6.33333333333333,1
1,0,0,4036,672,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,2,57,85,0.5,0,1,3,4,4.75,1
1,1,1,6120,540,1,1,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,56,48,1,0,0,2,2,5.5,1
1,0,0,5989,694,1,0,2,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,42,60,0,0,2,1,3,3,1
1,0,0,4791,623,1,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,54,72,1,0,1,2,3,4.66666666666667,1
1,0,0,4696,628,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5,2,0,0,2,40.5,70.5,1,0,3,2,5,4.8,1
1,1,1,3028,688,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,49,92,1,1,2,2,5,4,1
1,0,0,5613,642,2,2,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,43.5,68.5,1,0,1,3,4,3.5,1
1,0,0,3813,644,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,20,65,0,1,2,1,4,5.5,1
1,0,0,2442,683,2,2,2,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.5,2,1,1,0,38.5,88.5,0.5,0,1,3,4,5.75,1
1,0,0,3879,655,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.666666666666667,3,0,1,2,38,80,0,2,1,3,6,6.16666666666667,1
1,0,0,1161,736,3,2,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333333333,3,2,1,0,44.6666666666667,78.6666666666667,1,0,2,1,3,6,1
1,1,1,2258,600,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,48,87,1,2,1,1,4,5.75,1
1,0,0,3955,633,1,1,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,19,37,0,0,1,1,2,6,1
1,1,1,1478,786,1,1,3,1,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,48,88,1,0,0,2,2,4.5,1
1,1,0,2488,593,1,1,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,36,64,0,1,0,2,3,4.66666666666667,1
1,1,1,3365,642,2,1,3,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,2,2,0,0,75,81,0.5,2,0,3,5,4.4,1
1,1,1,5152,587,2,1,1,1,3,1,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,1,0,0.5,2,1,1,0,40.5,57,0.5,0,2,2,4,3.5,1
1,1,1,3002,689,3,2,1,1,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.333333333333333,3,0,2,1,26,67.6666666666667,0,0,1,1,2,5,1
1,0,0,4325,679,2,2,2,2,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,1,1,28.5,87.5,0.5,1,1,2,4,4,1
1,1,1,12624,586,2,2,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.5,2,0,1,1,36,59.5,0.5,0,1,1,2,5.5,1
1,0,0,11171,502,1,2,1,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,62,79,0,1,0,1,2,2,1
1,0,0,5631,610,2,3,1,0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,0,42.5,70,0,0,3,2,5,5,1
1,0,0,4918,674,4,2,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.5,4,2,2,0,37.75,68.25,0.5,0,2,1,3,5.66666666666667,1
1,0,0,3184,661,3,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333333333333333,3,2,1,0,45,82,0.666666666666667,0,2,2,4,5,1
1,0,0,3458,666,2,2,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,35,67,0,0,1,2,3,4,1
1,1,1,18558,505,2,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,2,0,0,2,37.5,76,1,0,2,1,3,5,1
1,0,0,1669,779,3,2,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.666666666666667,3,0,2,1,42,73.3333333333333,0,0,1,2,3,4.33333333333333,1
1,1,0,859,801,3,1,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,1,2,46,78,0.666666666666667,0,0,1,1,7,1
1,0,0,4155,658,1,2,2,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,51,75,1,0,2,3,5,5,1
1,0,0,1890,742,1,0,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,62,50,1,0,1,1,2,5,1
1,1,0,1160,759,1,2,1,1,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,36,75,1,0,3,1,4,4.5,1
1,1,0,2364,681,2,2,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.5,2,0,0,2,56,74,1,1,2,1,4,4.75,1
1,0,0,2286,641,2,2,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,52,86,0.5,1,2,2,5,6.8,1
1,0,0,3254,627,1,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,52,86,1,2,1,2,5,3.4,1
1,0,0,663,777,1,0,3,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,75,73,0,1,2,1,4,6,1
1,1,0,1723,779,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.5,2,2,0,0,46,72,0.5,1,2,1,4,4,1
1,0,0,4175,681,1,1,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,40,72,1,0,2,1,3,5.33333333333333,1
1,0,0,8160,,5,2,3,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6,5,2,3,0,25.4,70.6,0.2,2,2,1,5,5,1
1,1,1,1506,692,1,2,1,2,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,54,73,0,0,1,1,2,4,1
1,0,0,3241,681,2,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,0,45.5,69.5,0,0,2,3,5,3.8,1
1,0,0,4495,639,1,0,1,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,54,75,0,0,0,1,1,8,1
1,0,0,1229,766,3,1,2,1,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.666666666666667,3,1,2,0,32,64,0.666666666666667,0,2,1,3,4,1
1,0,0,4665,615,1,3,3,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,63,85,1,0,1,1,2,6.5,1
1,0,0,704,768,2,2,1,2,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.5,2,2,0,0,53.5,69,1,0,2,2,4,7,1
1,1,1,3323,565,1,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,38,59,1,1,0,2,3,5.33333333333333,1
1,0,0,2594,676,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,28,64,0,0,1,1,2,6,1
1,0,0,1790,775,2,1,2,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,2,42.5,72.5,1,0,2,2,4,3,1
1,0,0,457,729,2,1,2,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.5,2,0,0,2,43.5,76,1,1,1,1,3,5,1
1,0,0,2040,636,4,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.25,4,1,3,0,26,50.75,0.25,0,1,3,4,4.75,1
1,0,0,6578,643,1,2,2,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,55,79,0,0,2,1,3,4.66666666666667,1
1,0,0,5949,651,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,43,75,0,0,0,1,1,4,1
1,0,0,4349,669,1,1,3,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,63,82,1,0,1,3,4,4.25,1
1,0,0,2107,588,2,0,2,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.5,2,0,0,2,38.5,78,1,0,2,2,4,5,1
1,0,0,6804,500,2,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,75.5,66.5,0.5,1,1,2,4,5.75,1
1,0,0,10005,554,5,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.8,5,1,4,0,24.2,69.8,0,2,1,1,4,6.25,1
1,1,1,6493,567,2,1,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,2,0,0,2,60.5,82.5,0.5,0,1,1,2,5.5,1
1,1,1,1617,748,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,46,78,0,2,0,2,4,7.25,1
1,0,0,1731,739,3,2,2,1,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.666666666666667,3,0,1,2,38.6666666666667,81.6666666666667,0.333333333333333,0,0,1,1,6,1
1,0,0,17914,581,1,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,49,83,1,0,0,2,2,5,1
1,1,1,5709,611,1,1,3,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,55,86,1,0,1,1,2,2,1
1,0,0,5621,629,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,39,77,1,0,3,2,5,5.6,1
1,0,0,1572,,1,2,2,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,51,10,0,0,1,2,3,4.33333333333333,1
1,1,1,2546,637,4,2,2,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,4,2,2,0,31.25,66.75,0.5,0,1,2,3,4,1
1,0,0,4075,698,3,3,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,3,0,1,2,39.3333333333333,76.6666666666667,0,1,2,1,4,4.25,1
1,1,1,2450,664,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.333333333333333,3,2,1,0,42.3333333333333,72.6666666666667,0.333333333333333,1,1,1,3,6.33333333333333,1
1,0,0,3867,709,2,1,1,2,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.5,2,2,0,0,56.5,93.5,0.5,0,2,1,3,4,1
1,0,0,1464,722,4,2,2,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5,4,2,2,0,41.5,83.75,0.5,1,2,1,4,6.5,1
1,0,0,6885,646,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,50,86,0,0,3,1,4,5.75,1
1,0,0,3322,665,4,1,3,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.75,4,0,2,2,34.75,53.5,0.25,0,2,1,3,5,1
1,0,0,5208,596,3,3,1,2,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.333333333333333,3,0,1,2,41.3333333333333,57.3333333333333,0.333333333333333,1,0,1,2,2.5,1
1,0,0,1091,776,2,3,1,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,1,1,34.5,65.5,0.5,0,3,2,5,3.8,1
1,0,0,1603,740,1,2,2,0,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,35,91,0,0,2,2,4,3.5,1
1,0,0,5953,607,2,1,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.5,2,2,0,0,43,76.5,1,0,2,1,3,6.66666666666667,1
1,1,1,9010,563,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,46,55,1,0,1,1,2,3.5,1
1,1,1,4217,680,1,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,54,77,0,0,1,1,2,6,1
1,0,0,3338,670,2,1,2,1,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,2,0,0,2,36.5,84,1,0,3,1,4,4.75,1
1,0,0,12710,591,2,1,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.5,2,0,0,2,43,63,0.5,0,0,2,2,6,1
1,0,0,5462,671,3,1,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.333333333333333,3,0,2,1,33.6666666666667,65.6666666666667,0.333333333333333,1,1,1,3,5,1
1,0,0,6863,525,1,0,3,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,46,71,1,0,1,1,2,7,1
1,0,0,3460,641,4,3,1,0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.25,4,0,3,1,27,55.75,0,0,3,1,4,4.5,1
1,0,0,3806,616,3,2,1,1,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.666666666666667,3,1,2,0,32.3333333333333,65.3333333333333,0,0,1,1,2,5,1
1,0,0,1965,811,2,1,2,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,2,2,0,0,52.5,53,1,1,3,3,7,4.71428571428571,1
1,0,0,8111,501,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,44,83,1,0,1,2,3,2.33333333333333,1
1,1,1,6732,553,2,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0,2,47.5,80,1,2,3,1,6,4,1
1,1,0,8319,606,1,2,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,47,77,1,0,1,1,2,2.5,1
1,1,1,5727,715,2,1,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,2,0,0,2,56.5,69,0.5,0,2,3,5,6.2,1
1,1,0,3333,682,3,2,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,0,1,2,37,54.3333333333333,0.666666666666667,0,1,1,2,7,1
1,1,1,12107,528,1,3,2,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,43,74,1,1,1,1,3,4.66666666666667,1
1,0,0,1811,737,1,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,42,81,1,1,2,2,5,3.2,1
1,0,0,2827,653,3,2,1,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,2,0,26.3333333333333,60,0,1,1,1,3,4.66666666666667,1
1,1,0,7261,563,2,0,2,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.5,2,1,1,0,31,71.5,0,0,0,1,1,8,1
1,1,1,1719,746,1,1,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,43,48,1,0,2,1,3,4,1
1,0,0,2055,645,2,2,2,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.5,2,2,0,0,58,72,1,0,1,3,4,5.5,1
1,1,1,4089,664,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,28,66,0,0,1,1,2,4.5,1
1,0,0,13837,542,3,2,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.666666666666667,3,0,1,2,38.6666666666667,54.3333333333333,0.333333333333333,1,0,2,3,5.33333333333333,1
1,0,0,4958,694,2,0,2,0,2,0,0,1,0,0,0,0,0,,,,0,0,1,0,0,1,0,0,0,2,2,0,0,48,68,0.5,0,0,3,3,5,1
1,1,0,848,742,4,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.5,4,0,2,2,37.75,63.25,0.5,0,2,3,5,3.6,1
1,0,0,5603,619,1,3,3,1,7,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,40,66,0,0,0,2,2,4.5,1
1,0,0,9735,533,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1,2,38.6666666666667,63,0,0,2,3,5,4,1
1,0,0,5209,654,2,0,2,1,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.5,2,2,0,0,48,78.5,0.5,0,2,1,3,5.33333333333333,1
1,0,0,2143,706,1,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,37,89,1,0,2,1,3,6,1
1,0,0,3248,643,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,29,59.5,0,1,0,3,4,5,1
1,0,0,2352,571,3,2,2,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,2,1,0,43,69.3333333333333,0.333333333333333,0,1,1,2,5,1
1,0,0,3210,746,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,48,63,1,0,1,2,3,7,1
1,1,1,1193,778,2,3,1,1,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.5,2,0,0,2,55,77.5,0.5,0,3,2,5,5.6,1
1,0,0,3070,611,1,1,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,54,75,0,0,1,1,2,4,1
1,1,1,2292,617,3,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.666666666666667,3,0,2,1,28.3333333333333,58.3333333333333,0,0,2,1,3,8,1
1,0,0,12214,646,2,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.5,2,0,0,2,53,76.5,0,1,1,2,4,4.5,1
1,1,1,3373,610,1,0,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,53,58,1,0,2,2,4,6,1
1,0,0,6802,551,1,1,2,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,58,95,1,1,1,1,3,3,1
1,0,0,6714,584,1,1,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,17,70,0,0,0,1,1,5,1
1,0,0,6592,484,1,2,1,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,46,76,1,1,1,1,3,3.33333333333333,1
1,0,0,3638,595,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,69,83,1,0,1,2,3,7,1
1,0,0,15931,553,1,3,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,55,77,1,0,0,2,2,11.5,1
1,0,0,5627,727,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,40,74,,0,1,2,3,3.66666666666667,1
1,1,1,5694,624,3,2,1,1,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3,2,1,0,40.6666666666667,66.3333333333333,0.666666666666667,0,1,3,4,4.5,1
